TEMPERATURE,HUMIDITY,SOIL MOISTURE,INTENSITY,Weighted_Average,SPRINKLER
28.0,89,1819,112,594.1399999999999,0
29.0,83,1600,88,523.6800000000001,0
30.1,77,3351,122,1052.368,1
31.6,71,2459,84,778.1879999999999,0
31.2,71,2789,175,889.8159999999999,0
32.0,71,2136,185,695.54,0
31.2,70,1662,150,547.9359999999999,0
31.4,71,3344,171,1055.812,1
31.8,71,3896,150,1218.584,1
31.6,72,2554,176,819.848,0
30.7,76,3893,150,1218.7759999999998,1
30.3,79,1778,163,586.8240000000001,0
29.3,83,2501,153,803.1639999999999,0
28.4,84,1761,122,576.852,0
28.0,85,1608,140,533.64,0
28.2,86,1111,90,377.87600000000003,0
28.1,87,3365,119,1058.3880000000001,1
28.4,88,2610,138,834.912,0
27.3,89,3221,117,1015.2439999999999,0
27.1,89,1737,108,568.7280000000001,0
27.4,89,2334,135,751.6919999999999,0
28.0,89,2527,107,805.84,0
27.8,89,2604,119,830.5639999999999,0
27.1,89,3859,132,1208.688,1
27.1,89,3741,102,1169.088,1
28.5,83,3403,98,1065.84,1
29.3,77,3863,111,1204.2039999999997,1
31.8,71,1550,94,506.944,0
31.6,67,1600,212,537.288,0
32.9,64,2926,208,934.0519999999999,0
33.8,60,3626,189,1140.524,1
33.6,61,3514,182,1106.1680000000001,1
33.8,61,2440,208,787.664,0
33.4,61,2294,199,742.492,0
32.6,66,3717,198,1170.4279999999999,1
31.4,71,2812,211,901.812,0
30.0,76,3715,173,1168.4,1
29.5,78,2399,82,761.28,0
29.9,80,2849,133,904.092,0
28.0,81,2497,126,797.26,0
28.9,82,1844,34,589.012,0
29.0,83,2301,79,732.7199999999999,0
28.3,84,1900,65,610.544,0
28.3,85,4075,44,1260.384,1
28.8,86,3911,111,1220.984,1
27.4,87,2374,93,757.252,0
27.3,87,1292,96,433.044,0
27.8,88,2060,91,663.164,0
27.8,89,1795,95,584.5039999999999,0
28.7,82,2019,137,655.8759999999999,0
30.7,76,2604,100,825.0759999999999,0
31.3,69,1115,95,375.884,0
32.1,65,1998,177,651.3679999999999,0
33.5,62,3297,174,1040.1999999999998,0
34.0,59,2753,168,875.4599999999999,0
34.5,58,1844,143,599.1199999999999,0
34.8,58,1525,163,506.304,0
34.3,58,1313,200,447.74399999999997,0
33.8,62,1097,166,379.164,0
32.3,66,1466,209,496.584,0
31.5,70,3819,162,1196.8000000000002,1
30.2,73,3705,85,1152.296,1
30.3,76,1768,104,574.7239999999999,0
29.5,79,3265,118,1026.4,0
29.2,81,3884,59,1204.316,1
28.7,82,1751,47,562.876,0
28.4,84,2930,19,913.132,0
28.4,85,2452,47,773.932,0
28.6,86,1039,137,362.968,0
28.7,87,2382,122,764.076,0
28.7,87,1902,89,615.456,0
27.6,87,3892,130,1217.888,1
27.4,87,3487,117,1094.512,1
29.5,81,2064,133,668.76,0
30.4,75,4042,115,1258.2119999999998,1
31.5,70,2178,113,697.64,0
32.3,66,1138,204,397.484,0
33.3,63,1360,182,460.444,0
34.2,59,3629,214,1144.756,1
34.6,59,3022,183,958.428,0
35.0,59,1100,206,385.15999999999997,0
34.4,59,3171,143,997.472,0
33.3,64,1804,218,598.9639999999999,0
32.8,69,1369,160,461.604,0
31.0,74,3605,220,1141.7,1
30.8,76,2897,110,914.404,0
30.0,78,1345,139,453.2,0
29.2,80,3643,116,1139.716,1
29.9,81,3285,6,1017.392,0
28.8,82,1581,66,514.564,0
28.3,83,1476,76,484.604,0
28.0,84,1077,35,359.35999999999996,0
28.1,84,2745,79,865.948,0
28.1,85,2378,39,750.528,0
28.8,85,2084,35,661.9639999999999,0
28.1,86,2136,47,679.328,0
28.1,86,2344,33,739.7679999999999,0
29.6,81,1742,122,570.648,0
30.1,76,2149,90,687.0079999999999,0
31.2,71,3154,133,993.4359999999999,0
32.0,68,2511,144,801.4599999999999,0
32.0,65,1395,162,468.34000000000003,0
33.8,62,1469,149,488.384,0
33.6,64,1073,157,371.20799999999997,0
32.3,67,1320,152,445.08399999999995,0
32.8,69,2650,207,852.484,0
31.5,72,2829,168,901.1999999999999,0
30.3,75,4045,208,1272.1039999999998,1
30.4,78,1802,146,591.392,0
29.3,80,2606,97,825.984,0
29.9,82,3525,100,1102.832,1
28.3,83,1403,92,464.94399999999996,0
28.7,84,2380,57,753.5360000000001,0
28.3,84,2676,58,842.3639999999999,0
28.6,84,3572,56,1110.9679999999998,1
28.2,85,2190,22,691.7760000000001,0
28.1,85,1703,37,547.7479999999999,0
28.4,85,2601,55,819.752,0
27.6,86,3185,32,991.788,0
27.7,87,1459,12,471.496,0
27.5,87,1561,26,503.99999999999994,0
28.1,83,2140,94,686.2679999999999,0
29.5,79,3074,116,968.8199999999999,0
30.0,75,3152,96,988.4399999999999,0
30.3,72,1287,207,443.724,0
31.3,69,3200,162,1010.764,0
31.1,66,3456,154,1085.548,1
32.7,65,2929,206,934.896,0
32.5,64,3448,143,1081.4399999999998,1
32.4,63,1876,180,614.712,0
31.8,68,2845,180,906.644,0
30.5,73,3835,211,1209.02,1
29.3,78,2908,151,923.584,0
29.8,78,1948,119,631.2439999999999,0
29.6,78,1656,125,544.428,0
29.0,78,1370,104,455.52,0
28.1,80,3676,36,1138.108,1
28.8,82,4073,38,1258.244,1
28.0,84,1889,51,605.1999999999999,0
28.2,84,2121,79,678.776,0
28.8,84,2442,75,774.684,0
27.9,84,2524,12,790.2119999999999,0
27.3,83,2570,35,806.784,0
27.1,83,3143,22,976.808,0
27.8,82,3233,29,1004.704,0
28.0,77,3381,98,1057.42,1
29.3,72,1581,116,518.904,0
31.8,68,2272,104,724.104,0
32.4,64,1151,148,393.01200000000006,0
33.6,60,2469,168,790.4279999999999,0
34.5,56,2203,161,708.78,0
34.9,55,2242,214,727.7320000000001,0
34.6,55,2038,211,666.0279999999999,0
34.6,54,2207,166,710.148,0
33.4,56,1161,213,403.152,0
33.3,59,1137,161,389.484,0
32.3,61,1281,203,438.84400000000005,0
31.7,63,1245,116,416.25600000000003,0
31.2,65,1098,83,367.95599999999996,0
30.8,67,3097,101,970.6239999999999,0
30.8,69,3526,31,1090.0839999999998,1
30.0,71,1774,3,560.8999999999999,0
29.1,72,3170,32,983.788,0
29.0,74,1137,16,372.17999999999995,0
28.1,76,2629,63,826.668,0
28.8,78,2518,79,796.3639999999999,0
28.0,79,1737,60,559.46,0
28.7,81,1275,0,413.216,0
28.2,83,1140,32,377.61600000000004,0
29.5,77,1450,102,479.1,0
31.2,70,2987,114,940.3960000000001,0
32.2,64,2272,87,720.716,0
33.6,60,2483,211,800.6479999999999,0
34.6,56,2124,152,683.848,0
34.0,52,2093,145,672.28,0
34.1,53,2671,204,854.248,0
34.0,53,3237,176,1020.0999999999999,0
34.5,54,1142,147,387.96,0
33.1,57,3251,168,1024.048,0
33.3,60,2062,199,672.5840000000001,0
32.6,62,2881,162,913.468,0
31.4,64,1148,82,382.592,0
31.4,67,3679,109,1146.512,1
30.7,69,3582,92,1115.396,1
30.3,72,3286,43,1020.4639999999999,0
29.4,74,3484,77,1084.932,1
29.7,77,2455,65,775.476,0
28.1,78,2462,14,770.268,0
28.8,79,4072,78,1262.704,1
28.9,80,1428,58,467.012,0
28.7,81,2826,73,888.736,0
28.6,82,1324,40,433.76800000000003,0
28.2,82,3771,72,1172.2359999999999,1
29.3,76,2769,113,876.004,0
31.1,70,3809,127,1188.788,1
32.5,63,3087,138,972.16,0
33.2,59,3880,192,1216.6960000000001,1
34.6,55,2530,190,810.688,0
35.7,50,3967,171,1238.036,1
35.1,52,2615,181,834.2280000000001,0
34.3,54,2890,219,922.384,0
34.7,55,1434,205,484.01599999999996,0
33.2,57,2954,214,941.4159999999999,0
34.0,60,3543,175,1113.7199999999998,1
32.7,62,2385,157,763.996,0
31.6,64,3926,96,1218.008,1
30.8,67,2583,126,819.924,0
30.8,70,3879,107,1206.904,1
29.9,72,3677,54,1139.1919999999998,1
30.0,74,4088,22,1258.6,1
29.3,76,2538,34,795.644,0
28.9,78,1849,62,593.3119999999999,0
28.9,79,1115,61,373.252,0
28.2,81,3240,62,1011.256,0
28.7,82,3285,24,1019.856,0
28.0,83,2380,7,746.0600000000001,0
28.3,84,1634,51,528.784,0
30.0,77,2118,119,682.02,0
31.0,71,1772,130,578.3600000000001,0
32.5,64,1751,96,565.76,0
33.2,61,2112,167,683.356,0
33.8,57,1884,187,616.8039999999999,0
34.9,53,3110,147,978.192,0
34.1,53,3721,175,1165.1879999999999,1
35.0,53,2048,155,660.74,0
35.9,53,3692,140,1152.0919999999999,1
34.1,57,2108,210,687.308,0
33.0,62,2955,193,940.12,0
32.7,66,3975,150,1241.136,1
31.6,69,1792,129,583.828,0
30.8,72,2826,94,889.7439999999999,0
29.3,75,3773,95,1174.4039999999998,1
29.5,77,3147,29,977.9799999999999,0
29.1,80,2062,80,660.3480000000001,0
28.7,82,3252,56,1014.4359999999999,0
28.1,83,3264,69,1019.968,0
28.9,84,2422,33,762.832,0
28.6,86,2526,65,798.9879999999999,0
28.3,86,1044,37,350.384,0
28.3,86,3317,42,1032.984,0
28.8,87,2240,34,709.184,0
29.7,82,1904,98,616.1959999999999,0
31.0,76,2555,99,810.32,0
31.4,71,2796,132,885.952,0
32.7,67,3711,185,1167.116,1
32.5,63,1203,166,410.88,0
33.6,59,3581,175,1124.728,1
33.3,58,1765,217,585.444,0
34.2,58,3847,148,1200.636,1
34.5,57,2849,208,909.4399999999999,0
33.8,62,1758,220,585.0239999999999,0
32.6,67,3199,220,1018.3879999999999,0
31.6,72,3658,164,1149.368,1
30.9,74,2110,112,678.0519999999999,0
30.2,76,1755,104,570.796,0
29.3,77,2095,128,676.184,0
29.7,79,2784,30,869.836,0
29.6,81,1393,13,450.688,0
28.1,82,3077,6,954.7679999999999,0
28.5,83,4006,52,1240.3,1
28.1,84,1366,12,442.868,0
28.7,85,1904,13,604.856,0
28.2,86,2545,0,795.476,0
27.1,87,1927,49,616.908,0
27.9,88,1189,39,394.61199999999997,0
29.9,82,2362,112,755.612,0
30.7,75,2326,111,742.9359999999999,0
31.7,69,1680,130,550.3960000000001,0
32.1,65,2979,204,949.4479999999999,0
33.7,61,1554,171,516.6560000000001,0
34.7,56,1634,173,539.816,0
34.9,56,4060,190,1270.052,1
34.9,56,3452,141,1080.792,1
34.0,56,1701,181,560.84,0
33.4,61,1960,211,643.972,0
32.2,67,2780,219,892.4359999999999,0
30.9,73,4032,141,1258.432,1
30.2,75,3373,124,1058.716,1
29.7,77,1070,130,369.07599999999996,0
29.2,79,3404,132,1069.9759999999999,1
29.4,80,1483,5,476.23199999999997,0
28.8,82,2161,17,681.704,0
28.6,83,1731,42,556.428,0
28.9,84,2432,9,762.472,0
28.8,84,1625,59,527.344,0
28.9,84,1613,64,524.472,0
28.1,86,2234,9,703.4079999999999,0
28.6,87,1222,4,399.52799999999996,0
28.0,88,2034,57,650.66,0
29.4,82,2932,96,924.2320000000001,0
30.6,76,3329,118,1045.068,0
32.0,70,1380,133,461.18,0
32.4,65,1578,198,528.3919999999999,0
33.7,60,3727,204,1172.896,1
34.3,55,3664,154,1145.764,1
34.3,57,1327,156,445.504,0
34.8,59,2906,170,921.8639999999999,0
33.5,61,1529,177,509.93999999999994,0
32.2,66,1868,208,617.016,0
31.3,70,2985,151,945.004,0
30.5,75,3149,151,995.3799999999999,0
30.2,77,3541,128,1110.236,1
29.4,79,1316,106,439.992,0
29.8,81,3884,104,1210.784,1
29.8,82,2664,52,837.7839999999999,0
28.6,83,2943,23,917.368,0
28.2,83,2445,51,771.776,0
28.6,84,2812,39,880.5880000000001,0
28.1,84,2052,48,653.7080000000001,0
28.2,84,1698,19,543.476,0
28.5,86,3186,45,994.1599999999999,0
27.4,87,2819,45,884.0319999999999,0
27.1,88,3505,0,1083.728,1
29.0,83,2308,107,738.74,0
29.1,78,1240,109,417.248,0
30.7,73,2827,137,896.3159999999999,0
31.4,71,1861,146,607.412,0
31.3,70,3771,140,1179.264,1
32.3,68,1853,182,609.4639999999999,0
32.9,66,1261,206,434.832,0
32.6,64,1709,176,564.3879999999999,0
33.4,62,2050,153,663.132,0
32.3,66,2540,208,818.644,0
31.1,71,3480,173,1096.808,1
30.0,75,1370,218,470.91999999999996,0
29.8,77,2065,140,669.004,0
29.7,80,2931,113,925.836,0
28.3,83,1821,135,596.3639999999999,0
28.6,84,4066,77,1262.108,1
28.6,84,2638,3,823.348,0
28.8,85,2336,7,733.644,0
28.2,85,2554,80,809.096,0
27.8,85,2275,58,722.2040000000001,0
27.8,85,4002,59,1240.444,1
27.6,86,3762,18,1162.9279999999999,1
28.0,87,1697,54,548.8599999999999,0
27.3,87,2050,73,657.224,0
28.1,82,1049,134,364.288,0
30.5,77,3673,112,1147.6799999999998,1
31.2,71,2166,140,698.016,0
31.7,69,2445,160,784.096,0
32.3,68,2393,219,776.6439999999999,0
32.4,66,4093,189,1281.9119999999998,1
33.2,65,1938,150,629.896,0
33.6,63,3049,165,964.848,0
33.2,62,3018,174,956.416,0
32.4,65,1650,194,549.432,0
31.8,68,3176,160,1003.1439999999999,0
30.4,71,2168,185,704.692,0
30.5,72,3267,127,1026.58,0
29.8,74,1698,119,555.1239999999999,0
29.8,76,2509,113,798.144,0
28.9,78,1464,46,475.572,0
28.8,80,3630,74,1129.8239999999998,1
28.9,82,2791,38,873.672,0
28.1,83,3052,35,951.6080000000001,0
28.9,84,3572,63,1112.032,1
27.1,85,2315,44,732.048,0
27.2,86,2588,56,815.936,0
28.0,87,3928,24,1213.9599999999998,1
27.6,87,4071,50,1260.388,1
28.4,82,2276,83,725.332,0
30.2,76,2689,138,855.756,0
31.5,71,2097,89,670.2600000000001,0
32.1,67,1299,200,445.448,0
33.6,63,3206,216,1019.088,0
33.4,59,2098,205,683.972,0
33.9,61,1386,163,465.192,0
33.5,63,1469,149,488.58,0
33.3,65,1362,172,460.20399999999995,0
32.9,69,1145,174,396.392,0
31.1,73,2520,200,813.148,0
30.2,77,2087,147,676.696,0
29.2,79,1306,131,440.43600000000004,0
29.2,82,2123,94,681.1959999999999,0
28.2,84,2743,122,871.3960000000001,0
28.2,85,1801,6,572.836,0
28.8,85,3668,39,1137.724,1
28.4,86,2309,78,735.6519999999999,0
28.9,86,1758,24,562.932,0
27.2,86,1439,3,463.81600000000003,0
27.7,87,1449,80,478.01599999999996,0
27.7,87,1815,52,583.896,0
27.8,87,3214,43,1002.3639999999999,0
27.4,87,2213,2,696.212,0
28.6,82,3574,110,1118.5680000000002,1
29.1,77,1344,93,445.928,0
30.2,72,2415,96,766.556,0
31.4,67,1596,143,526.372,0
32.8,62,3509,150,1100.2440000000001,1
33.5,57,2206,161,709.68,0
33.3,57,1296,198,441.80400000000003,0
33.1,57,2345,205,757.428,0
33.2,58,1010,194,355.696,0
32.5,64,3962,155,1237.32,1
31.5,70,3471,151,1090.8600000000001,1
30.1,76,3687,170,1159.608,1
29.1,78,1062,113,364.40799999999996,0
29.2,81,1005,123,349.576,0
28.8,83,1627,115,535.504,0
28.0,83,3301,80,1032.58,0
29.0,82,1348,61,444.02,0
28.0,82,2893,56,906.54,0
28.6,83,1732,64,559.8080000000001,0
28.5,83,3310,27,1028.0,0
27.4,84,2340,37,738.372,0
27.7,85,1351,39,442.316,0
27.0,85,1227,37,404.64,0
28.0,86,1996,61,639.2599999999999,0
28.6,80,3624,109,1132.868,1
30.0,74,3720,121,1162.06,1
31.0,69,2171,120,696.0999999999999,0
32.7,65,2429,150,777.0559999999999,0
32.9,62,3174,159,1001.0319999999999,0
33.2,58,2155,158,694.1560000000001,0
33.4,56,2254,141,720.972,0
34.2,55,2738,142,866.256,0
34.1,53,3701,148,1155.408,1
33.8,57,1165,179,399.984,0
32.0,61,2904,215,927.3399999999999,0
31.1,64,2490,174,797.988,0
31.5,67,3218,140,1012.58,0
30.7,70,1563,139,516.556,0
29.4,72,3305,98,1033.612,0
29.1,75,3768,18,1162.0679999999998,1
29.9,77,1260,11,409.47200000000004,0
28.1,79,3411,79,1064.348,1
28.4,80,2389,63,755.872,0
28.6,80,2639,4,822.6679999999999,0
28.6,81,3685,44,1142.3480000000002,1
28.1,81,3616,70,1125.148,1
28.7,82,1082,29,359.65599999999995,0
27.2,83,1458,25,471.756,0
29.2,77,3235,89,1012.696,0
30.2,72,2551,110,809.3159999999999,0
31.9,66,1881,137,610.8919999999999,0
32.0,63,1610,146,530.0400000000001,0
32.3,60,2788,213,892.0640000000001,0
33.0,57,1896,191,620.74,0
33.1,56,3637,194,1143.208,1
33.1,56,3740,195,1174.248,1
33.3,55,2713,196,866.0640000000001,0
33.6,59,3095,199,982.288,0
32.5,63,1048,184,366.9,0
31.5,66,3861,145,1205.8999999999999,1
31.4,69,3790,125,1182.612,1
30.2,73,2013,132,651.276,0
29.5,76,1689,127,554.02,0
29.4,77,2242,39,707.8520000000001,0
29.8,79,1440,13,464.284,0
28.1,81,1368,10,442.34799999999996,0
28.5,81,3098,40,965.66,0
28.6,82,1993,7,629.848,0
28.3,82,2920,10,908.284,0
28.0,83,2691,72,848.46,0
28.0,83,3235,49,1008.44,0
27.8,84,3539,15,1095.104,1
29.5,78,1359,95,451.1,0
30.2,73,1129,83,379.216,0
31.6,68,3071,110,964.588,0
32.9,64,3797,219,1196.892,1
33.3,61,1492,188,500.32399999999996,0
34.1,58,3909,158,1220.608,1
34.5,57,1436,216,486.66,0
34.6,56,3952,196,1238.408,1
34.7,55,1539,181,512.156,0
34.3,58,1211,207,418.124,0
33.2,62,3298,164,1039.016,0
32.7,66,1353,171,457.476,0
32.9,69,1352,95,447.43199999999996,0
31.0,73,1287,139,434.67999999999995,0
30.5,77,3941,132,1230.8799999999999,1
29.3,78,3853,58,1194.0639999999999,1
29.6,80,2350,13,737.508,0
29.8,81,1036,22,344.904,0
28.2,81,1791,70,577.6759999999999,0
28.9,82,3892,80,1209.8519999999999,1
28.6,82,3779,5,1165.3680000000002,1
28.2,83,2257,51,715.376,0
28.4,84,3799,73,1181.392,1
29.0,86,3311,3,1025.92,0
29.9,80,2578,87,816.352,0
31.0,75,1464,126,486.52,0
31.7,70,2446,83,773.896,0
32.3,65,3946,197,1238.6239999999998,1
33.8,61,3277,186,1035.684,0
34.9,57,1529,198,512.152,0
34.2,56,2134,187,691.6359999999999,0
34.4,56,3645,216,1149.052,1
34.3,56,2216,174,714.444,0
33.6,64,3125,153,986.2479999999999,0
31.3,73,1565,185,524.604,0
29.7,81,1952,206,645.436,0
29.0,81,1334,131,449.34000000000003,0
29.7,81,1782,133,584.216,0
29.3,82,2860,103,903.584,0
28.5,83,3069,37,957.0999999999999,0
29.0,84,1715,61,554.68,0
28.6,85,1379,15,447.608,0
28.3,85,2133,1,671.764,0
28.7,85,1460,74,480.196,0
27.8,85,1244,30,408.984,0
27.1,86,1964,37,626.0479999999999,0
27.6,86,2760,66,869.048,0
27.1,86,1355,75,448.668,0
28.8,81,2191,116,704.284,0
30.0,75,3090,115,972.5,0
30.9,70,2814,84,884.2119999999999,0
31.7,67,4008,168,1253.5559999999998,1
32.6,63,1419,185,478.36799999999994,0
33.7,60,2041,171,662.476,0
33.4,61,3608,199,1136.6919999999998,1
33.3,62,3909,213,1229.204,1
33.9,64,2720,205,872.1120000000001,0
32.3,68,2218,187,719.6639999999999,0
30.1,73,2600,198,836.5880000000001,0
29.3,77,1445,144,483.42400000000004,0
29.3,78,3262,140,1028.244,0
30.0,79,2227,96,712.0600000000001,0
28.2,80,2053,124,663.556,0
28.8,81,1956,40,623.144,0
28.6,82,1929,40,615.2679999999999,0
28.2,83,3876,2,1194.216,1
28.4,83,2143,8,675.212,0
28.0,84,3979,27,1228.84,1
28.0,84,2685,5,837.5600000000001,0
27.0,85,1891,73,608.88,0
27.3,85,1164,26,384.284,0
27.3,85,3962,44,1226.204,1
28.2,81,2950,125,933.076,0
29.7,77,1646,99,537.536,0
30.5,73,2993,110,942.28,0
31.3,70,3399,168,1071.5839999999998,1
31.4,66,3613,162,1133.8519999999999,1
32.1,63,2459,148,785.048,0
32.6,62,3650,198,1149.208,1
32.3,62,2565,210,825.304,0
33.5,61,3075,186,975.0,0
31.2,68,3597,141,1126.616,1
30.1,74,3726,219,1177.608,1
28.2,81,3768,194,1188.136,1
28.0,82,3400,104,1065.36,1
29.0,83,3456,138,1087.4799999999998,1
28.1,84,3876,117,1210.568,1
28.2,84,2396,31,754.556,0
28.0,85,3668,43,1138.06,1
27.1,85,1099,33,365.70799999999997,0
28.0,85,2845,37,890.3199999999999,0
27.5,85,1882,63,604.9200000000001,0
27.6,84,2823,22,881.2280000000001,0
27.2,85,1098,56,368.65599999999995,0
27.2,87,1207,1,394.21599999999995,0
27.8,88,2603,51,820.4639999999999,0
27.5,86,3144,130,993.18,0
28.8,84,2468,137,791.1639999999999,0
28.9,82,2549,89,808.212,0
29.6,78,3798,160,1191.9279999999999,1
30.1,75,1317,151,445.66799999999995,0
30.0,72,2674,206,859.6,0
30.0,72,1140,142,390.44,0
30.0,73,3245,156,1024.18,0
30.5,73,3363,161,1060.4199999999998,1
30.7,77,1972,189,648.216,0
29.1,80,1209,175,417.748,0
28.9,83,2056,212,677.8119999999999,0
28.9,84,1854,113,603.632,0
28.3,85,1563,119,517.284,0
28.3,86,3841,113,1200.1239999999998,1
27.8,88,2262,72,721.104,0
27.9,89,2547,78,807.752,0
28.0,90,1748,45,563.7399999999999,0
27.4,91,2747,50,864.2520000000001,0
27.3,91,1874,70,605.1239999999999,0
27.5,91,1661,63,540.3000000000001,0
27.6,91,2987,15,931.408,0
26.5,91,2013,1,636.9399999999999,0
26.5,91,1996,16,633.9399999999999,0
28.2,86,2908,117,920.756,0
29.8,81,3804,81,1183.564,1
30.4,75,2858,87,899.092,0
31.7,71,2058,144,666.3159999999999,0
32.6,68,3418,170,1077.3679999999997,1
32.6,64,3516,190,1108.4479999999999,1
33.7,63,2311,198,748.096,0
33.9,62,1947,213,640.772,0
33.7,60,3121,144,982.6959999999999,0
32.1,66,2438,189,785.328,0
30.8,71,2023,148,656.124,0
30.0,76,2314,168,747.3999999999999,0
29.3,78,2596,80,820.044,0
29.0,80,4066,99,1264.1799999999998,1
28.7,83,3817,84,1188.136,1
28.1,84,1006,50,340.188,0
28.0,85,3118,54,974.5999999999999,0
27.0,86,2106,67,672.8199999999999,0
27.9,87,2056,9,650.232,0
27.1,88,2266,70,721.8279999999999,0
27.4,89,3689,29,1143.352,1
27.9,89,3963,34,1226.3919999999998,1
28.0,90,3028,71,951.38,0
27.5,90,3305,78,1035.3200000000002,0
28.4,84,3164,126,998.3119999999999,0
30.0,78,3529,140,1108.54,1
31.7,72,2743,110,867.336,0
31.1,69,3622,183,1140.2479999999998,1
32.3,66,3798,175,1191.424,1
33.1,63,1841,141,598.948,0
33.2,64,2461,151,786.656,0
33.9,64,3781,190,1188.312,1
33.1,64,3992,167,1248.1680000000001,1
32.1,68,3745,187,1177.708,1
31.7,72,3693,177,1161.716,1
30.8,75,1373,212,471.204,0
29.8,78,1956,138,636.304,0
29.2,80,3607,140,1132.2759999999998,1
28.7,82,2679,80,845.896,0
28.1,84,1816,79,587.2479999999999,0
28.8,86,3423,43,1065.0639999999999,1
27.4,87,1239,57,411.712,0
27.0,88,2773,66,873.34,0
27.5,89,3247,26,1010.3599999999999,0
27.9,89,3773,41,1170.3719999999998,1
27.2,90,1136,70,383.416,0
27.3,90,3060,66,960.0840000000001,0
27.6,90,3437,66,1073.268,1
28.7,84,4007,132,1252.136,1
29.0,78,2971,111,936.8,0
31.7,72,3172,134,999.396,0
32.1,68,3536,171,1112.768,1
32.2,63,2652,166,845.496,0
33.6,59,3664,174,1149.488,1
34.3,58,3915,216,1230.584,1
34.1,56,2426,154,774.588,0
34.9,54,1704,187,562.2719999999999,0
33.6,59,4040,146,1258.3680000000002,1
32.4,63,3931,151,1227.152,1
31.7,67,1350,145,452.93600000000004,0
30.7,71,3569,83,1110.796,1
30.9,74,3652,101,1139.112,1
29.4,77,2697,94,852.052,0
29.9,78,1554,14,498.37199999999996,0
28.3,80,1139,61,380.564,0
28.4,81,3979,18,1226.852,1
28.8,83,1962,40,625.504,0
28.5,85,3055,17,950.66,0
27.7,87,3072,11,955.2559999999999,0
27.2,87,3831,4,1181.836,1
27.7,88,2910,23,908.616,0
27.3,88,2344,17,737.8639999999999,0
28.6,83,3729,140,1169.548,1
30.5,78,1817,132,593.96,0
31.4,73,1222,81,407.17199999999997,0
32.1,67,3747,151,1172.988,1
33.9,61,3697,209,1164.932,1
34.1,56,2723,216,872.3679999999999,0
34.7,54,3073,201,974.876,0
35.0,52,2660,140,841.96,0
36.0,50,2695,174,856.94,0
34.4,55,2008,215,657.532,0
33.4,59,3171,165,1000.2719999999999,0
32.4,64,1379,149,461.552,0
31.1,69,1443,93,473.948,0
30.3,74,4013,136,1252.1439999999998,1
29.9,78,2364,120,756.2119999999999,0
29.9,79,2058,9,649.1519999999999,0
29.4,80,3523,33,1092.1519999999998,1
29.2,80,2459,73,778.496,0
28.9,80,1325,1,428.132,0
28.5,81,3742,61,1161.8,1
28.0,81,3118,28,969.8399999999999,0
28.1,81,3021,65,945.948,0
28.1,82,2905,32,906.808,0
28.0,82,1241,1,403.24,0
29.4,77,1579,82,514.972,0
30.3,72,3752,114,1170.204,1
32.4,68,3627,112,1131.892,1
33.7,63,3301,189,1043.836,0
34.1,58,4029,150,1255.488,1
35.7,53,1306,170,440.43600000000004,0
35.3,53,2086,164,673.484,0
35.3,52,4005,209,1255.204,1
35.6,52,3784,220,1190.528,1
34.0,55,1247,163,421.84,0
33.6,57,3842,169,1201.628,1
32.1,60,1598,183,530.808,0
32.0,65,2946,100,924.9599999999999,0
31.1,70,1508,128,498.628,0
30.2,74,3843,105,1196.7759999999998,1
30.2,75,3122,57,974.036,0
29.1,76,1716,70,554.0279999999999,0
29.6,77,3803,3,1171.168,1
30.0,77,1588,21,509.29999999999995,0
29.3,78,2183,24,688.304,0
28.2,79,2655,12,828.1959999999999,0
28.6,80,2896,43,905.228,0
28.7,80,3933,29,1214.3959999999997,1
28.2,81,1764,45,566.0759999999999,0
29.7,76,4019,80,1246.496,1
31.1,71,2973,119,937.1479999999999,0
32.2,66,1425,139,474.45599999999996,0
33.5,62,2407,191,775.58,0
34.7,58,2850,209,910.216,0
34.8,54,1755,216,581.604,0
34.7,55,3182,150,1000.7159999999999,0
34.5,56,1049,170,363.84,0
34.3,57,3079,212,978.9439999999998,0
33.8,61,3067,212,976.324,0
32.0,65,2951,217,942.8399999999999,0
31.6,69,2942,172,934.8480000000001,0
30.9,72,3024,82,947.492,0
30.4,74,1944,120,629.2319999999999,0
29.1,77,3846,136,1202.548,1
29.0,78,2539,63,800.48,0
29.1,79,3133,26,973.808,0
28.3,80,1217,38,400.74399999999997,0
28.6,80,4006,61,1240.7479999999998,1
29.0,80,2545,16,796.26,0
28.3,81,2933,53,917.924,0
28.7,81,3445,6,1065.0559999999998,1
29.0,81,2694,68,848.5199999999999,0
28.1,82,2281,0,715.1279999999999,0
29.5,77,3587,116,1122.1599999999999,1
31.0,72,2100,98,672.5600000000001,0
31.6,67,3989,81,1235.648,1
32.1,65,1503,187,504.268,0
32.1,64,3963,166,1239.0479999999998,1
32.8,62,1102,153,378.56399999999996,0
32.9,63,3124,153,985.4719999999999,0
32.2,65,1092,155,376.51599999999996,0
31.3,66,3473,207,1098.1239999999998,1
30.7,69,1536,203,517.136,0
29.6,72,1366,161,460.78800000000007,0
28.4,75,3845,217,1212.832,1
28.6,75,3100,112,974.688,0
